country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Grenada,GRD,2021-02-19,,,,,139.0,,,,1235.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-20,,,,,176.0,,,,1564.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-21,,,,,212.0,,,,1884.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-22,,,,,249.0,,,,2213.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-23,,,,,285.0,,,,2533.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-24,,,,,285.0,,,,2533.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-25,,,,,285.0,,,,2533.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-26,3000.0,3000.0,,,285.0,2.67,2.67,,2533.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-27,,,,,292.0,,,,2595.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-02-28,,,,,298.0,,,,2648.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-01,,,,,304.0,,,,2702.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-02,,,,,311.0,,,,2764.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-03,,,,,317.0,,,,2817.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-04,,,,,323.0,,,,2871.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-05,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-06,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-07,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-08,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-09,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-10,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-11,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-12,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-13,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-14,,,,,330.0,,,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2021-03-15,8606.0,8606.0,,,330.0,7.65,7.65,,2933.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Guatemala,GTM,2021-02-25,0.0,0.0,,,,0.0,0.0,,,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-02-26,,,,,1112.0,,,,62.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-02-27,2224.0,2224.0,,,1112.0,0.01,0.01,,62.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-02-28,,,,,775.0,,,,43.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-01,2427.0,2427.0,,,607.0,0.01,0.01,,34.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-02,,,,,836.0,,,,47.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-03,,,,,988.0,,,,55.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-04,,,,,1098.0,,,,61.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-05,,,,,1189.0,,,,66.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-06,,,,,1280.0,,,,71.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-07,,,,,1516.0,,,,85.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-08,,,,,1752.0,,,,98.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-09,,,,,1752.0,,,,98.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-10,,,,,1752.0,,,,98.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-11,19947.0,19947.0,,,1752.0,0.11,0.11,,98.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-12,28534.0,28534.0,,8587.0,2728.0,0.16,0.16,,152.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-13,30890.0,30890.0,,2356.0,2815.0,0.17,0.17,,157.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-14,34217.0,34217.0,,3327.0,3040.0,0.19,0.19,,170.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-15,42330.0,42330.0,,8113.0,3948.0,0.24,0.24,,220.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-16,48130.0,48130.0,,5800.0,4527.0,0.27,0.27,,253.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-17,55060.0,55060.0,,6930.0,5266.0,0.31,0.31,,294.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-18,60182.0,60182.0,,5122.0,5748.0,0.34,0.34,,321.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-19,66399.0,66399.0,,6217.0,5409.0,0.37,0.37,,302.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-20,68852.0,68852.0,,2453.0,5423.0,0.38,0.38,,303.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-21,69266.0,69266.0,,414.0,5007.0,0.39,0.39,,279.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-22,72405.0,72405.0,,3139.0,4296.0,0.4,0.4,,240.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-23,78350.0,78350.0,,5945.0,4317.0,0.44,0.44,,241.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-24,83076.0,83076.0,,4726.0,4002.0,0.46,0.46,,223.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-25,88694.0,88694.0,,5618.0,4073.0,0.5,0.5,,227.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-26,91918.0,91918.0,,3224.0,3646.0,0.51,0.51,,204.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2021-03-27,93601.0,93231.0,370.0,1683.0,3536.0,0.52,0.52,0.0,197.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guernsey,GGY,2021-01-24,6673.0,6151.0,522.0,,,9.95,9.17,0.78,,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-01-25,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-01-26,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-01-27,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-01-28,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-01-29,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-01-30,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-01-31,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-01,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-02,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-03,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-04,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-05,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-06,,,,,604.0,,,,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-07,15135.0,12045.0,3090.0,,604.0,22.57,17.96,4.61,9008.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-08,,,,,603.0,,,,8993.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-09,,,,,601.0,,,,8963.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-10,,,,,599.0,,,,8933.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-11,,,,,598.0,,,,8918.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-12,,,,,596.0,,,,8889.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-13,,,,,594.0,,,,8859.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-14,19284.0,13950.0,5334.0,,593.0,28.76,20.8,7.96,8844.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-15,,,,,520.0,,,,7755.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-16,,,,,448.0,,,,6681.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-17,,,,,375.0,,,,5593.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-18,,,,,302.0,,,,4504.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-19,,,,,230.0,,,,3430.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-20,,,,,157.0,,,,2341.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-21,,,,,85.0,,,,1268.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-22,,,,,85.0,,,,1268.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-23,20047.0,,,,85.0,29.9,,,1268.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-24,,,,,113.0,,,,1685.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-25,,,,,142.0,,,,2118.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-26,,,,,170.0,,,,2535.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-27,,,,,199.0,,,,2968.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-02-28,,,,,228.0,,,,3400.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-01,,,,,256.0,,,,3818.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-02,22040.0,,,,285.0,32.87,,,4250.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-03,,,,,349.0,,,,5205.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-04,,,,,413.0,,,,6159.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-05,,,,,477.0,,,,7114.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-06,,,,,542.0,,,,8083.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-07,,,,,606.0,,,,9038.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-08,,,,,670.0,,,,9992.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-09,,,,,734.0,,,,10947.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-10,,,,,734.0,,,,10947.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-11,,,,,734.0,,,,10947.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2021-03-12,29383.0,21500.0,7883.0,,734.0,43.82,32.06,11.76,10947.0,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guinea,GIN,2021-03-19,25263.0,,,,,0.19,,,,Sputnik V,National Health Security Agency,https://twitter.com/anss_guinee/status/1373004550093824008
Guyana,GUY,2021-02-11,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-12,,,,,167.0,,,,212.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-13,,,,,167.0,,,,212.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-14,,,,,167.0,,,,212.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-15,668.0,668.0,,,167.0,0.08,0.08,,212.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-16,,,,,167.0,,,,212.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-17,,,,,168.0,,,,214.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-18,,,,,168.0,,,,214.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-19,,,,,168.0,,,,214.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-20,,,,,169.0,,,,215.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-21,,,,,169.0,,,,215.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-22,1852.0,1852.0,,,169.0,0.24,0.24,,215.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-23,,,,,223.0,,,,284.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-24,,,,,277.0,,,,352.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-25,,,,,331.0,,,,421.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-26,,,,,385.0,,,,489.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-27,,,,,439.0,,,,558.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-02-28,,,,,493.0,,,,627.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-01,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-02,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-03,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-04,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-05,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-06,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-07,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-08,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-09,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-10,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-11,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-12,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-13,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-14,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-15,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-16,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-17,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-18,,,,,547.0,,,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2021-03-19,15524.0,15524.0,,,547.0,1.97,1.97,,695.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Honduras,HND,2021-02-28,2684.0,2684.0,,,,0.03,0.03,,,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,2021-03-01,,,,,276.0,,,,28.0,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,2021-03-02,,,,,276.0,,,,28.0,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,2021-03-03,,,,,276.0,,,,28.0,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,2021-03-04,,,,,276.0,,,,28.0,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
